neighbourhood,crime_type,year,population,crime_count,crime_rate
Willowdale East,Shootings,2019,56457,2,3.5425190000000004
Willowdale East,Shootings,2020,57856,3,5.185287000000001
Willowdale East,Theft Over,2014,50192,9,17.93114
Willowdale East,Theft Over,2015,51179,11,21.49319
Willowdale East,Theft Over,2016,52362,13,24.82717
Willowdale East,Theft Over,2017,53660,18,33.544540000000005
Willowdale East,Theft Over,2018,55057,14,25.42819
Willowdale East,Theft Over,2019,56457,28,49.59527
Willowdale East,Theft Over,2020,57856,17,29.3833
Willowdale West,Assault,2014,16700,73,437.1258
Willowdale West,Assault,2015,17078,99,579.6932
Willowdale West,Assault,2016,17517,86,490.9517
Willowdale West,Assault,2017,18007,75,416.5047
Willowdale West,Assault,2018,18530,93,501.8888
Willowdale West,Assault,2019,19045,107,561.8273
Willowdale West,Assault,2020,19571,83,424.0969
Willowdale West,Auto Theft,2014,16700,9,53.892219999999995
Willowdale West,Auto Theft,2015,17078,14,81.97681
Willowdale West,Auto Theft,2016,17517,11,62.79614
Willowdale West,Auto Theft,2017,18007,13,72.19415
Willowdale West,Auto Theft,2018,18530,11,59.36319
Willowdale West,Auto Theft,2019,19045,24,126.0173
Willowdale West,Auto Theft,2020,19571,43,219.7128
Willowdale West,Burglary,2014,16700,29,173.6527
Willowdale West,Burglary,2015,17078,16,93.68778
Willowdale West,Burglary,2016,17517,38,216.9321
Willowdale West,Burglary,2017,18007,29,161.0485
Willowdale West,Burglary,2018,18530,35,188.8829
Willowdale West,Burglary,2019,19045,20,105.0144
Willowdale West,Burglary,2020,19571,23,117.5208
Willowdale West,Homicide,2014,16700,0,0.0
Willowdale West,Homicide,2015,17078,0,0.0
Willowdale West,Homicide,2016,17517,0,0.0
Willowdale West,Homicide,2017,18007,1,5.553396
Willowdale West,Homicide,2018,18530,0,0.0
Willowdale West,Homicide,2019,19045,0,0.0
Willowdale West,Homicide,2020,19571,0,0.0
Willowdale West,Robbery,2014,16700,12,71.85629
Willowdale West,Robbery,2016,17517,10,57.0874
Willowdale West,Robbery,2017,18007,21,116.6213
Willowdale West,Robbery,2018,18530,30,161.8996
Willowdale West,Robbery,2019,19045,23,120.7666
Willowdale West,Robbery,2020,19571,25,127.74
Willowdale West,Shootings,2014,16700,0,0.0
Willowdale West,Shootings,2015,17078,0,0.0
Willowdale West,Shootings,2016,17517,1,5.70874
Willowdale West,Shootings,2017,18007,0,0.0
Willowdale West,Shootings,2018,18530,0,0.0
Willowdale West,Shootings,2019,19045,1,5.2507220000000006
Willowdale West,Shootings,2020,19571,1,5.1096010000000005
Willowdale West,Theft Over,2014,16700,4,23.9521
Willowdale West,Theft Over,2015,17078,6,35.13292
Willowdale West,Theft Over,2016,17517,4,22.83496
Willowdale West,Theft Over,2017,18007,4,22.21358
Willowdale West,Theft Over,2018,18530,6,32.37992
Willowdale West,Theft Over,2019,19045,8,42.00578
Willowdale West,Theft Over,2020,19571,9,45.98641
Willowridge-Martingrove-Richview,Assault,2014,22459,84,374.0149
Willowridge-Martingrove-Richview,Assault,2015,22583,73,323.252
Willowridge-Martingrove-Richview,Assault,2016,22775,104,456.6411
Willowridge-Martingrove-Richview,Assault,2017,23106,101,437.1159
Willowridge-Martingrove-Richview,Assault,2018,46940,77,328.0784
Willowridge-Martingrove-Richview,Assault,2019,23803,95,399.1093
Willowridge-Martingrove-Richview,Assault,2020,24158,96,397.3839
Willowridge-Martingrove-Richview,Auto Theft,2014,22459,45,200.3651
Willowridge-Martingrove-Richview,Auto Theft,2015,22583,35,154.9838
Willowridge-Martingrove-Richview,Auto Theft,2016,22775,49,215.1482
Willowridge-Martingrove-Richview,Auto Theft,2017,23106,38,164.4594
Willowridge-Martingrove-Richview,Auto Theft,2018,46940,51,217.2987
Willowridge-Martingrove-Richview,Auto Theft,2019,23803,43,180.6495
Willowridge-Martingrove-Richview,Auto Theft,2020,24158,69,285.6197
Willowridge-Martingrove-Richview,Burglary,2014,22459,43,191.46
Willowridge-Martingrove-Richview,Burglary,2015,22583,36,159.4119
Willowridge-Martingrove-Richview,Burglary,2016,22775,35,153.6773
Willowridge-Martingrove-Richview,Burglary,2017,23106,39,168.7873
Willowridge-Martingrove-Richview,Burglary,2018,46940,66,281.2101
Willowridge-Martingrove-Richview,Burglary,2019,23803,42,176.4483
Willowridge-Martingrove-Richview,Burglary,2020,24158,19,78.6489
Willowridge-Martingrove-Richview,Homicide,2014,22459,0,0.0
Willowridge-Martingrove-Richview,Homicide,2015,22583,1,4.42811
Willowridge-Martingrove-Richview,Homicide,2016,22775,0,0.0
Willowridge-Martingrove-Richview,Homicide,2017,23106,0,0.0
Willowridge-Martingrove-Richview,Homicide,2018,46940,2,4.260758
Willowridge-Martingrove-Richview,Homicide,2019,23803,1,4.201151
Willowridge-Martingrove-Richview,Homicide,2020,24158,0,0.0
Willowridge-Martingrove-Richview,Robbery,2014,22459,25,111.3139
Willowridge-Martingrove-Richview,Robbery,2016,22775,56,245.8837
Willowridge-Martingrove-Richview,Robbery,2017,23106,22,95.21336
Willowridge-Martingrove-Richview,Robbery,2018,46940,17,72.43289
Willowridge-Martingrove-Richview,Robbery,2019,23803,39,163.8449
Willowridge-Martingrove-Richview,Robbery,2020,24158,13,53.8124
Willowridge-Martingrove-Richview,Shootings,2014,22459,2,8.905116
Willowridge-Martingrove-Richview,Shootings,2015,22583,2,8.856219
Willowridge-Martingrove-Richview,Shootings,2016,22775,5,21.9539
Willowridge-Martingrove-Richview,Shootings,2017,23106,4,17.31152
Willowridge-Martingrove-Richview,Shootings,2018,46940,6,25.56455
Willowridge-Martingrove-Richview,Shootings,2019,23803,5,21.00576
Willowridge-Martingrove-Richview,Shootings,2020,24158,7,28.97591
Willowridge-Martingrove-Richview,Theft Over,2014,22459,5,22.26279
Willowridge-Martingrove-Richview,Theft Over,2015,22583,3,13.28433
Willowridge-Martingrove-Richview,Theft Over,2016,22775,5,21.9539
Willowridge-Martingrove-Richview,Theft Over,2017,23106,4,17.31152
Willowridge-Martingrove-Richview,Theft Over,2018,46940,4,17.043029999999998
Willowridge-Martingrove-Richview,Theft Over,2019,23803,3,12.60345
Willowridge-Martingrove-Richview,Theft Over,2020,24158,4,16.557660000000002
Woburn,Assault,2014,55184,351,636.054
Woburn,Assault,2015,55102,396,718.6672
Woburn,Assault,2016,55212,365,661.0882
Woburn,Assault,2017,55916,405,724.3007
Woburn,Assault,2018,56658,391,690.1055
Woburn,Assault,2019,57402,433,754.3291
Woburn,Assault,2020,58109,348,598.8745
Woburn,Auto Theft,2014,55184,46,83.3575
Woburn,Auto Theft,2015,55102,34,61.70375
Woburn,Auto Theft,2016,55212,32,57.95842
Woburn,Auto Theft,2017,55916,47,84.05466
Woburn,Auto Theft,2018,56658,59,104.1336
Woburn,Auto Theft,2019,57402,61,106.2681
Woburn,Auto Theft,2020,58109,96,165.2068
Woburn,Burglary,2014,55184,120,217.4543
Woburn,Burglary,2015,55102,147,266.778
Woburn,Burglary,2016,55212,80,144.89600000000002
Woburn,Burglary,2017,55916,85,152.0137
Woburn,Burglary,2018,56658,99,174.7326
Woburn,Burglary,2019,57402,100,174.21
Woburn,Burglary,2020,58109,65,111.8587
Woburn,Homicide,2014,55184,3,5.436358364743401
Woburn,Homicide,2015,55102,3,5.444448
Woburn,Homicide,2016,55212,1,1.8112
Woburn,Homicide,2017,55916,0,0.0
Woburn,Homicide,2018,56658,0,0.0
Woburn,Homicide,2019,57402,0,0.0
Woburn,Homicide,2020,58109,2,3.441808
Woburn,Robbery,2014,55184,85,154.0302
Woburn,Robbery,2016,55212,73,132.2176
Woburn,Robbery,2017,55916,125,223.5496
Woburn,Robbery,2018,56658,76,134.1382
Woburn,Robbery,2019,57402,67,116.7207
Woburn,Robbery,2020,58109,55,94.64971
Woburn,Shootings,2014,55184,2,3.624239
Woburn,Shootings,2015,55102,6,10.8889
Woburn,Shootings,2016,55212,4,7.244802
Woburn,Shootings,2017,55916,7,12.51878
Woburn,Shootings,2018,56658,12,21.17971
Woburn,Shootings,2019,57402,15,26.13149
Woburn,Shootings,2020,58109,15,25.81356
Woburn,Theft Over,2014,55184,11,19.93331
Woburn,Theft Over,2015,55102,13,23.59261
Woburn,Theft Over,2016,55212,14,25.35681
Woburn,Theft Over,2017,55916,24,42.92152
Woburn,Theft Over,2018,56658,14,24.70966
Woburn,Theft Over,2019,57402,8,13.9368
Woburn,Theft Over,2020,58109,14,24.09265
Woodbine Corridor,Assault,2014,12620,89,705.2298
Woodbine Corridor,Assault,2015,12761,71,556.3828
Woodbine Corridor,Assault,2016,12956,78,602.0377
Woodbine Corridor,Assault,2017,13079,77,588.73
Woodbine Corridor,Assault,2018,13222,91,688.2469
Woodbine Corridor,Assault,2019,13351,89,666.6168
Woodbine Corridor,Assault,2020,13484,68,504.3014
Woodbine Corridor,Auto Theft,2014,12620,7,55.46751
Woodbine Corridor,Auto Theft,2015,12761,9,70.52739
Woodbine Corridor,Auto Theft,2016,12956,9,69.46588
Woodbine Corridor,Auto Theft,2017,13079,5,38.22922
Woodbine Corridor,Auto Theft,2018,13222,12,90.75783
Woodbine Corridor,Auto Theft,2019,13351,8,59.9206
Woodbine Corridor,Auto Theft,2020,13484,11,81.57816
Woodbine Corridor,Burglary,2014,12620,32,253.5658
Woodbine Corridor,Burglary,2015,12761,25,195.9094
Woodbine Corridor,Burglary,2016,12956,52,401.3584
Woodbine Corridor,Burglary,2017,13079,30,229.3753
Woodbine Corridor,Burglary,2018,13222,24,181.5157
Woodbine Corridor,Burglary,2019,13351,33,247.1725
Woodbine Corridor,Burglary,2020,13484,34,252.1507
Woodbine Corridor,Homicide,2014,12620,0,0.0
Woodbine Corridor,Homicide,2015,12761,3,23.50913
Woodbine Corridor,Homicide,2016,12956,0,0.0
Woodbine Corridor,Homicide,2017,13079,0,0.0
Woodbine Corridor,Homicide,2018,13222,0,0.0
Woodbine Corridor,Homicide,2019,13351,0,0.0
Woodbine Corridor,Homicide,2020,13484,0,0.0
Woodbine Corridor,Robbery,2014,12620,10,79.2393
Woodbine Corridor,Robbery,2016,12956,6,46.310590000000005
Woodbine Corridor,Robbery,2017,13079,17,129.9794
Woodbine Corridor,Robbery,2018,13222,24,181.5157
Woodbine Corridor,Robbery,2019,13351,10,74.90075999999999
Woodbine Corridor,Robbery,2020,13484,7,51.91338
Woodbine Corridor,Shootings,2014,12620,0,0.0
Woodbine Corridor,Shootings,2015,12761,2,15.67275
Woodbine Corridor,Shootings,2016,12956,1,7.718431
Woodbine Corridor,Shootings,2017,13079,0,0.0
Woodbine Corridor,Shootings,2018,13222,0,0.0
Woodbine Corridor,Shootings,2019,13351,2,14.98015
Woodbine Corridor,Shootings,2020,13484,0,0.0
Woodbine Corridor,Theft Over,2014,12620,2,15.84786
Woodbine Corridor,Theft Over,2015,12761,3,23.50913
Woodbine Corridor,Theft Over,2016,12956,6,46.310590000000005
Woodbine Corridor,Theft Over,2017,13079,3,22.93753
Woodbine Corridor,Theft Over,2018,13222,7,52.942069999999994
Woodbine Corridor,Theft Over,2019,13351,4,29.9603
Woodbine Corridor,Theft Over,2020,13484,4,29.664790000000004
Woodbine-Lumsden,Assault,2014,8102,49,604.7889
Woodbine-Lumsden,Assault,2015,8100,38,469.1358
Woodbine-Lumsden,Assault,2016,8118,36,443.459
Woodbine-Lumsden,Assault,2017,8168,33,404.0157
Woodbine-Lumsden,Assault,2018,8214,40,486.9734
Woodbine-Lumsden,Assault,2019,8269,33,399.0809
Woodbine-Lumsden,Assault,2020,8309,31,373.0894
Woodbine-Lumsden,Auto Theft,2014,8102,2,24.68526
Woodbine-Lumsden,Auto Theft,2015,8100,6,74.07406999999999
Woodbine-Lumsden,Auto Theft,2016,8118,2,24.63661
Woodbine-Lumsden,Auto Theft,2017,8168,1,12.2429
Woodbine-Lumsden,Auto Theft,2018,8214,2,24.34867
Woodbine-Lumsden,Auto Theft,2019,8269,8,96.74689
Woodbine-Lumsden,Auto Theft,2020,8309,4,48.14057
Woodbine-Lumsden,Burglary,2014,8102,36,444.3347
Woodbine-Lumsden,Burglary,2015,8100,18,222.2222
Woodbine-Lumsden,Burglary,2016,8118,14,172.4563
Woodbine-Lumsden,Burglary,2017,8168,10,122.429
Woodbine-Lumsden,Burglary,2018,8214,14,170.4407
Woodbine-Lumsden,Burglary,2019,8269,10,120.9336
Woodbine-Lumsden,Burglary,2020,8309,12,144.4217
Woodbine-Lumsden,Homicide,2014,8102,0,0.0
Woodbine-Lumsden,Homicide,2015,8100,1,12.34568
Woodbine-Lumsden,Homicide,2016,8118,0,0.0
Woodbine-Lumsden,Homicide,2017,8168,1,12.2429
Woodbine-Lumsden,Homicide,2018,8214,0,12.17434
Woodbine-Lumsden,Homicide,2019,8269,1,12.09336
Woodbine-Lumsden,Homicide,2020,8309,0,0.0
Woodbine-Lumsden,Robbery,2014,8102,5,61.713159999999995
Woodbine-Lumsden,Robbery,2016,8118,3,36.95491
Woodbine-Lumsden,Robbery,2017,8168,6,73.4574
Woodbine-Lumsden,Robbery,2018,8214,6,73.04602
Woodbine-Lumsden,Robbery,2019,8269,3,36.28008
Woodbine-Lumsden,Robbery,2020,8309,6,72.21085
Woodbine-Lumsden,Shootings,2014,8102,0,0.0
Woodbine-Lumsden,Shootings,2015,8100,0,0.0
Woodbine-Lumsden,Shootings,2016,8118,1,12.31831
Woodbine-Lumsden,Shootings,2017,8168,0,0.0
Woodbine-Lumsden,Shootings,2018,8214,1,12.17434
Woodbine-Lumsden,Shootings,2019,8269,0,0.0
Woodbine-Lumsden,Shootings,2020,8309,0,0.0
Woodbine-Lumsden,Theft Over,2014,8102,2,24.68526
Woodbine-Lumsden,Theft Over,2015,8100,3,37.037040000000005
Woodbine-Lumsden,Theft Over,2016,8118,6,73.90983
Woodbine-Lumsden,Theft Over,2017,8168,0,0.0
Woodbine-Lumsden,Theft Over,2018,8214,3,36.52301
Woodbine-Lumsden,Theft Over,2019,8269,5,60.4668
Woodbine-Lumsden,Theft Over,2020,8309,1,12.03514
Wychwood,Assault,2014,14655,54,368.4749
Wychwood,Assault,2015,14710,72,489.463
Wychwood,Assault,2016,14799,80,540.5771
Wychwood,Assault,2017,15096,54,357.7107
Wychwood,Assault,2018,15428,74,479.6474
Wychwood,Assault,2019,15730,69,438.6523
Wychwood,Assault,2020,16037,85,530.0243
Wychwood,Auto Theft,2014,14655,5,34.11805
Wychwood,Auto Theft,2015,14710,15,101.9715
Wychwood,Auto Theft,2016,14799,18,121.6298
Wychwood,Auto Theft,2017,15096,13,86.11551999999999
Wychwood,Auto Theft,2018,15428,20,129.6344
Wychwood,Auto Theft,2019,15730,9,57.215509999999995
Wychwood,Auto Theft,2020,16037,26,162.1251
Wychwood,Burglary,2014,14655,32,218.3555
Wychwood,Burglary,2015,14710,29,197.1448
Wychwood,Burglary,2016,14799,30,202.7164
Wychwood,Burglary,2017,15096,38,251.7223
Wychwood,Burglary,2018,15428,30,194.4516
Wychwood,Burglary,2019,15730,49,311.5067
Wychwood,Burglary,2020,16037,45,280.6011
Wychwood,Homicide,2014,14655,0,0.0
Wychwood,Homicide,2015,14710,0,0.0
Wychwood,Homicide,2016,14799,0,0.0
Wychwood,Homicide,2017,15096,0,0.0
Wychwood,Homicide,2018,15428,1,6.481721
Wychwood,Homicide,2019,15730,1,6.357279
Wychwood,Homicide,2020,16037,1,6.235580000000001
Wychwood,Robbery,2014,14655,15,102.3541
Wychwood,Robbery,2016,14799,9,60.814919999999994
Wychwood,Robbery,2017,15096,17,112.6126
Wychwood,Robbery,2018,15428,20,129.6344
Wychwood,Robbery,2019,15730,11,69.93007
Wychwood,Robbery,2020,16037,19,118.476
Wychwood,Shootings,2014,14655,0,0.0
Wychwood,Shootings,2015,14710,1,6.798097
Wychwood,Shootings,2016,14799,0,0.0
Wychwood,Shootings,2017,15096,0,0.0
Wychwood,Shootings,2018,15428,1,6.481721
Wychwood,Shootings,2019,15730,1,6.357279
Wychwood,Shootings,2020,16037,2,12.47116
Wychwood,Theft Over,2014,14655,3,20.47083
Wychwood,Theft Over,2015,14710,1,6.798097
Wychwood,Theft Over,2016,14799,4,27.02885
Wychwood,Theft Over,2017,15096,4,26.497090000000004
Wychwood,Theft Over,2018,15428,3,19.44516
Wychwood,Theft Over,2019,15730,0,0.0
Wychwood,Theft Over,2020,16037,1,6.235580000000001
Yonge-Eglinton,Assault,2014,11742,58,493.9533
Yonge-Eglinton,Assault,2015,11962,64,535.0276
Yonge-Eglinton,Assault,2016,12236,67,547.5646
Yonge-Eglinton,Assault,2017,12459,67,537.7639
Yonge-Eglinton,Assault,2018,12713,66,519.1536
Yonge-Eglinton,Assault,2019,12946,92,710.6442
Yonge-Eglinton,Assault,2020,13183,90,682.6974
Yonge-Eglinton,Auto Theft,2014,11742,9,76.64793
Yonge-Eglinton,Auto Theft,2015,11962,8,66.87845
Yonge-Eglinton,Auto Theft,2016,12236,4,32.69042
Yonge-Eglinton,Auto Theft,2017,12459,2,16.05265
Yonge-Eglinton,Auto Theft,2018,12713,12,94.39157
Yonge-Eglinton,Auto Theft,2019,12946,12,92.69273
Yonge-Eglinton,Auto Theft,2020,13183,18,136.5395
Yonge-Eglinton,Burglary,2014,11742,36,306.5917
Yonge-Eglinton,Burglary,2015,11962,24,200.6353
Yonge-Eglinton,Burglary,2016,12236,19,155.2795
Yonge-Eglinton,Burglary,2017,12459,24,192.6318
Yonge-Eglinton,Burglary,2018,12713,25,196.6491
Yonge-Eglinton,Burglary,2019,12946,41,316.7001
Yonge-Eglinton,Burglary,2020,13183,34,257.9079
Yonge-Eglinton,Homicide,2014,11742,0,0.0
Yonge-Eglinton,Homicide,2015,11962,1,8.359805999999999
Yonge-Eglinton,Homicide,2016,12236,0,0.0
Yonge-Eglinton,Homicide,2017,12459,0,0.0
Yonge-Eglinton,Homicide,2018,12713,0,7.865964
Yonge-Eglinton,Homicide,2019,12946,1,7.724394
Yonge-Eglinton,Homicide,2020,13183,0,0.0
Yonge-Eglinton,Robbery,2014,11742,15,127.7466
Yonge-Eglinton,Robbery,2016,12236,14,114.4165
Yonge-Eglinton,Robbery,2017,12459,12,96.31592
Yonge-Eglinton,Robbery,2018,12713,30,235.9789
Yonge-Eglinton,Robbery,2019,12946,12,92.69273
Yonge-Eglinton,Robbery,2020,13183,10,75.85526999999999
Yonge-Eglinton,Shootings,2014,11742,1,8.516437
Yonge-Eglinton,Shootings,2015,11962,0,0.0
Yonge-Eglinton,Shootings,2016,12236,0,0.0
Yonge-Eglinton,Shootings,2017,12459,0,0.0
Yonge-Eglinton,Shootings,2018,12713,0,0.0
Yonge-Eglinton,Shootings,2019,12946,1,7.724394
Yonge-Eglinton,Shootings,2020,13183,1,7.585527000000001
Yonge-Eglinton,Theft Over,2014,11742,5,42.58218
Yonge-Eglinton,Theft Over,2015,11962,5,41.79903
Yonge-Eglinton,Theft Over,2016,12236,2,16.34521
Yonge-Eglinton,Theft Over,2017,12459,4,32.1053
Yonge-Eglinton,Theft Over,2018,12713,5,39.32982
Yonge-Eglinton,Theft Over,2019,12946,9,69.51955
Yonge-Eglinton,Theft Over,2020,13183,7,53.098690000000005
Yonge-St.Clair,Assault,2014,12597,16,127.0144
Yonge-St.Clair,Assault,2015,12747,25,196.1246
Yonge-St.Clair,Assault,2016,12950,34,262.5482
Yonge-St.Clair,Assault,2017,13215,25,189.179
Yonge-St.Clair,Assault,2018,13508,28,207.2846
Yonge-St.Clair,Assault,2019,13790,35,253.8071
Yonge-St.Clair,Assault,2020,14083,23,163.3175
Yonge-St.Clair,Auto Theft,2014,12597,2,15.8768
Yonge-St.Clair,Auto Theft,2015,12747,3,23.53495
Yonge-St.Clair,Auto Theft,2016,12950,7,54.05405
Yonge-St.Clair,Auto Theft,2017,13215,2,15.13432
Yonge-St.Clair,Auto Theft,2018,13508,6,44.41812
Yonge-St.Clair,Auto Theft,2019,13790,6,43.50979
Yonge-St.Clair,Auto Theft,2020,14083,9,63.90684
Yonge-St.Clair,Burglary,2014,12597,37,293.7207
Yonge-St.Clair,Burglary,2015,12747,20,156.8997
Yonge-St.Clair,Burglary,2016,12950,12,92.66409
Yonge-St.Clair,Burglary,2017,13215,18,136.2088
Yonge-St.Clair,Burglary,2018,13508,24,177.6725
Yonge-St.Clair,Burglary,2019,13790,28,203.0457
Yonge-St.Clair,Burglary,2020,14083,26,184.6198
Yonge-St.Clair,Homicide,2014,12597,0,0.0
Yonge-St.Clair,Homicide,2015,12747,0,0.0
Yonge-St.Clair,Homicide,2016,12950,0,0.0
Yonge-St.Clair,Homicide,2017,13215,0,0.0
Yonge-St.Clair,Homicide,2018,13508,0,0.0
Yonge-St.Clair,Homicide,2019,13790,0,0.0
Yonge-St.Clair,Homicide,2020,14083,0,0.0
Yonge-St.Clair,Robbery,2014,12597,4,31.753590000000003
Yonge-St.Clair,Robbery,2016,12950,6,46.33205
Yonge-St.Clair,Robbery,2017,13215,1,7.567158999999999
Yonge-St.Clair,Robbery,2018,13508,1,7.40302
Yonge-St.Clair,Robbery,2019,13790,4,29.00653
Yonge-St.Clair,Robbery,2020,14083,5,35.5038
Yonge-St.Clair,Shootings,2014,12597,0,0.0
Yonge-St.Clair,Shootings,2015,12747,0,0.0
Yonge-St.Clair,Shootings,2016,12950,1,7.722008
Yonge-St.Clair,Shootings,2017,13215,0,0.0
Yonge-St.Clair,Shootings,2018,13508,0,0.0
Yonge-St.Clair,Shootings,2019,13790,0,0.0
Yonge-St.Clair,Shootings,2020,14083,0,0.0
Yonge-St.Clair,Theft Over,2014,12597,3,23.81519
Yonge-St.Clair,Theft Over,2015,12747,5,39.224909999999994
Yonge-St.Clair,Theft Over,2016,12950,7,54.05405
Yonge-St.Clair,Theft Over,2017,13215,0,0.0
Yonge-St.Clair,Theft Over,2018,13508,3,22.20906
Yonge-St.Clair,Theft Over,2019,13790,6,43.50979
Yonge-St.Clair,Theft Over,2020,14083,3,21.30228
York University Heights,Assault,2014,28720,273,950.5571
York University Heights,Assault,2015,28613,298,1041.485
